Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
Male,45,No,0,33.3249,-114.758334,0,72,No Offer,Yes,33.93,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.95,7544.3,25.42,0,2442.96,9961.84
Female,41,No,0,38.432145,-120.77069,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,24.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62
Female,46,Yes,3,40.343213,-121.815412,8,61,Offer B,No,0.0,No Phone Service,Yes,DSL,26.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,61.45,3751.15,0.0,0,0.0,3751.15
Female,41,Yes,2,36.587497,-121.944815,9,34,Offer C,Yes,9.09,No,Yes,DSL,16.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.75,2839.45,0.0,0,309.06,3148.51
Male,43,Yes,0,37.555473,-122.080312,1,5,No Offer,Yes,39.36,No,Yes,Fiber Optic,24.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,498.1,0.0,0,196.8,694.9
Male,32,No,0,38.41935,-120.469545,0,1,Offer E,Yes,31.77,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85,0.0,0,31.77,51.62
Female,74,Yes,0,38.736685,-121.251984,1,66,No Offer,Yes,21.7,Yes,Yes,Cable,3.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0.0,0,1432.2,6697.3
Female,43,Yes,0,34.099891,-118.414338,2,18,Offer D,Yes,44.97,No,Yes,Cable,7.0,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,957.1,0.0,0,809.46,1766.56
Male,20,Yes,0,34.062125,-118.315709,1,47,No Offer,Yes,10.07,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,25.4,1139.2,0.0,0,473.29,1612.49
Female,42,Yes,3,40.03194,-122.176023,7,24,No Offer,Yes,20.74,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,24.7,571.75,0.0,0,497.76,1069.51
Female,46,Yes,0,40.271535,-121.018087,1,1,Offer E,Yes,16.55,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.1,69.1,0.0,0,16.55,85.65
Female,70,Yes,0,41.171578,-120.913161,1,43,Offer B,No,0.0,No Phone Service,Yes,DSL,21.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,0.0,0,0.0,2342.2
Male,51,No,0,38.157794,-121.520223,0,64,Offer B,Yes,9.95,No,Yes,Fiber Optic,2.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.3,6603.8,0.0,0,636.8,7240.6
Female,42,Yes,0,33.90139,-118.315697,6,45,Offer B,Yes,6.49,No,Yes,DSL,22.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.25,2221.55,0.0,0,292.05,2513.6
Female,29,No,0,33.017518,-117.118456,0,43,No Offer,Yes,2.49,Yes,Yes,DSL,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,85.1,3662.25,0.0,30,107.07,3799.32
Male,40,Yes,1,40.913192,-123.06597,7,53,Offer B,Yes,3.78,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.25,5576.3,0.0,0,200.34,5776.64
Female,66,No,0,37.669516,-120.626964,0,42,No Offer,Yes,27.0,Yes,Yes,Cable,30.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,0.0,0,1134.0,3555.75
Female,43,No,0,38.546999,-120.271114,0,68,No Offer,Yes,48.82,Yes,Yes,Fiber Optic,17.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.25,7279.35,0.0,30,3319.76,10629.11
Male,46,No,0,38.526941,-122.709096,0,22,Offer D,Yes,49.43,Yes,Yes,Cable,17.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.0,1254.7,0.0,0,1087.46,2342.16
Female,25,No,0,33.507255,-117.029473,0,1,No Offer,Yes,14.19,No,Yes,Fiber Optic,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,14.19,83.79
Female,40,Yes,1,40.4785,-124.301372,5,29,Offer C,Yes,34.44,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.2,558.8,0.0,0,998.76,1557.56
Female,35,No,0,37.233034,-121.947427,0,16,No Offer,Yes,13.04,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,1129.35,39.99,0,208.64,1298.0
Male,58,No,0,32.76501,-117.19938,0,4,Offer E,Yes,1.88,No,Yes,DSL,21.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.8,202.3,0.0,0,7.52,209.82
Female,59,No,0,37.331762,-122.341444,0,11,Offer D,Yes,29.16,No,Yes,DSL,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.65,472.25,0.0,0,320.76,793.01
Male,45,Yes,0,37.40122,-120.514191,1,56,Offer B,Yes,40.33,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,0.0,0,2258.48,7512.43
Male,68,Yes,0,33.475493,-117.219551,8,43,Offer B,Yes,31.25,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4388.4,0.0,150,1343.75,5882.15
Male,35,Yes,0,34.13658,-118.245839,7,33,Offer C,Yes,48.85,No,Yes,Cable,30.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2453.3,0.0,0,1612.05,4065.35
Female,50,Yes,3,38.627951,-121.593287,6,50,Offer B,Yes,49.18,Yes,Yes,DSL,76.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,0.0,0,2459.0,6501.2
Female,28,No,0,33.638645,-116.55783,0,53,No Offer,Yes,28.46,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.25,1048.45,0.0,0,1508.38,2556.83
Female,49,Yes,1,33.905963,-118.08263,10,53,Offer B,Yes,30.31,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,19.55,1007.9,0.0,0,1606.43,2614.33
Male,62,No,0,39.082568,-121.55325,0,53,Offer B,Yes,26.21,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,19.75,1052.35,0.0,0,1389.13,2441.48
Male,32,Yes,1,34.108455,-118.362081,1,23,Offer D,Yes,18.91,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.9,454.0,0.0,0,434.93,888.93
Female,75,Yes,0,38.674276,-121.961866,1,34,No Offer,Yes,2.88,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.47
Female,56,No,2,34.282704,-118.312929,0,72,No Offer,Yes,15.21,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.75,1567.0,25.98,0,1095.12,2636.14
Female,29,No,0,32.961064,-117.134917,0,45,No Offer,Yes,4.48,Yes,Yes,Cable,51.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,3941.7,0.0,0,201.6,4143.3
Female,55,Yes,0,38.549185,-121.328386,7,58,No Offer,No,0.0,No Phone Service,Yes,DSL,29.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,45.35,2540.1,4.08,0,0.0,2536.02
Male,57,No,0,33.569186,-117.640055,0,3,Offer E,Yes,21.86,Yes,Yes,Fiber Optic,6.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.55,298.35,0.0,0,65.58,363.93
Male,61,No,0,38.875508,-121.765866,0,23,Offer D,Yes,8.5,Yes,Yes,Fiber Optic,6.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.9,2085.45,0.0,0,195.5,2280.95
Male,42,No,0,38.035707,-122.196821,0,12,No Offer,Yes,7.97,No,Yes,Cable,10.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.65,654.85,0.0,0,95.64,750.49
Female,26,Yes,0,33.705836,-117.318204,7,25,No Offer,Yes,37.1,No,Yes,Fiber Optic,82.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,1797.75,0.0,0,927.5,2725.25
Female,23,No,0,32.957195,-117.202542,0,34,No Offer,Yes,7.99,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.8,3587.25,0.0,0,271.66,3858.91
Female,48,No,0,34.108455,-118.362081,0,29,Offer C,Yes,13.74,Yes,Yes,DSL,2.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,67.45,1801.1,0.0,0,398.46,2199.56
Male,35,Yes,0,33.540604,-117.10909,8,53,Offer B,Yes,34.46,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.9,1110.05,0.0,0,1826.38,2936.43
Female,27,Yes,1,34.015217,-118.109962,1,4,No Offer,Yes,39.89,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.85,62.9,0.0,0,159.56,222.46
Male,49,Yes,3,38.748316,-120.675512,2,19,Offer D,Yes,32.47,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.9,357.7,0.0,0,616.93,974.63
Female,49,No,0,37.965695,-121.260051,0,63,No Offer,Yes,23.62,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,98.0,6218.45,0.0,0,1488.06,7706.51
Female,33,Yes,2,34.153733,-118.593408,1,57,No Offer,Yes,17.01,No,Yes,DSL,11.0,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.45,3053.0,0.0,0,969.57,4022.57
Female,66,No,0,41.750354,-120.403885,0,9,Offer E,Yes,40.0,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,816.8,0.0,0,360.0,1176.8
Male,48,Yes,1,34.028735,-118.317236,3,64,No Offer,No,0.0,No Phone Service,Yes,DSL,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,3845.45,0.0,0,0.0,3845.45
Female,73,No,0,37.945288,-122.383941,0,71,Offer A,Yes,34.36,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99.65,6951.15,3.33,0,2439.56,9387.38
Female,33,Yes,2,40.664483,-123.865325,6,21,Offer D,Yes,38.95,No,Yes,Cable,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.95,926.25,0.0,0,817.95,1744.2
Male,40,Yes,0,36.04533,-119.532424,1,70,No Offer,Yes,39.35,Yes,Yes,DSL,2.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,79.15,5536.5,0.0,0,2754.5,8291.0
Male,77,No,0,36.902954,-120.194274,0,57,No Offer,Yes,2.21,Yes,Yes,Fiber Optic,11.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,93.75,5625.55,0.0,0,125.97,5751.52
Male,49,Yes,0,38.052209,-122.775567,10,26,No Offer,Yes,45.28,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Withdrawal,20.05,505.9,0.0,0,1177.28,1683.18
Female,71,No,0,40.845738,-120.322219,0,45,No Offer,Yes,12.67,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,97.05,4385.05,0.0,0,570.15,4955.2
Male,53,No,1,34.667815,-117.536183,0,21,Offer D,Yes,31.26,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,24.7,467.15,0.0,0,656.46,1123.61
Male,48,No,0,34.00709,-118.258681,0,62,Offer B,Yes,7.96,No,Yes,DSL,8.0,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,56.15,3487.95,0.0,0,493.52,3981.47
Female,46,Yes,0,34.051809,-118.383843,5,27,No Offer,Yes,40.21,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0,1085.67,2960.12
Female,80,Yes,1,39.657228,-121.37778,7,71,No Offer,Yes,48.59,Yes,Yes,DSL,15.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,0.0,0,3449.89,8432.39
Female,32,No,0,40.485849,-124.163234,0,2,No Offer,Yes,41.37,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,166.3,0.0,0,82.74,249.04
Female,31,Yes,3,40.877552,-121.885884,0,63,Offer B,Yes,41.84,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,19.35,1263.85,0.0,0,2635.92,3899.77
Female,56,No,0,39.745712,-121.84333,0,9,No Offer,Yes,43.83,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19.5,150.35,0.0,0,394.47,544.82
Female,40,No,0,37.901371,-122.572024,0,23,No Offer,Yes,14.45,Yes,Yes,Fiber Optic,19.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,0.0,0,332.35,2581.45
Male,65,Yes,0,34.234912,-118.153729,0,72,No Offer,Yes,44.61,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,98.35,6929.4,0.0,0,3211.92,10141.32
Male,45,No,0,34.127621,-117.717863,0,32,No Offer,Yes,25.21,No,Yes,Fiber Optic,26.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,3183.4,0.0,0,806.72,3990.12
Male,62,No,0,33.736387,-118.284363,0,35,Offer C,Yes,39.87,Yes,Yes,Fiber Optic,23.0,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,96.75,3403.4,0.0,130,1395.45,4928.85
Male,32,No,0,37.031404,-121.981865,0,42,No Offer,Yes,48.41,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,19.55,839.4,12.16,0,2033.22,2860.46
Male,60,No,0,33.477923,-117.705314,0,1,Offer E,Yes,48.97,No,Yes,Fiber Optic,23.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,79.5,0.0,0,48.97,128.47
Male,45,No,0,40.142256,-123.852927,0,50,Offer B,No,0.0,No Phone Service,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9
Male,63,No,0,38.265899,-121.939461,0,62,Offer B,Yes,8.08,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102.0,6529.25,0.0,110,500.96,7140.21
Female,44,No,0,32.787836,-117.232376,0,2,No Offer,Yes,8.32,No,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,164.5,0.0,0,16.64,181.14
Male,47,Yes,0,33.753146,-118.367459,4,29,Offer C,No,0.0,No Phone Service,Yes,DSL,22.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0.0,0,0.0,1009.25
Male,27,No,0,32.72523,-117.171346,0,17,No Offer,Yes,13.02,No,Yes,Cable,73.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,44.6,681.4,0.0,0,221.34,902.74
Female,29,Yes,2,39.34128,-120.786867,7,69,Offer A,Yes,8.39,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.8,1436.95,0.0,0,578.91,2015.86
Male,44,No,0,39.971228,-121.041166,0,8,No Offer,Yes,7.02,No,Yes,DSL,23.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,43.55,335.4,0.0,10,56.16,401.56
Male,80,No,0,37.04584,-118.397236,0,72,Offer A,Yes,26.01,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,25.4,1809.35,0.0,0,1872.72,3682.07
Female,77,No,0,34.004379,-117.447864,0,5,Offer E,No,0.0,No Phone Service,Yes,DSL,26.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.45,131.05,0.0,0,0.0,131.05
Male,51,Yes,0,34.178068,-118.615714,8,65,Offer B,Yes,41.57,Yes,Yes,DSL,16.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.2,5324.5,0.0,0,2702.05,8026.55
Female,56,No,0,33.988543,-118.334081,0,47,No Offer,Yes,45.67,Yes,Yes,DSL,3.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.05,3496.3,0.0,0,2146.49,5642.79
Female,37,No,0,33.88274,-117.224878,0,2,Offer E,Yes,24.31,No,Yes,Fiber Optic,16.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,160.75,0.0,0,48.62,209.37
Male,22,Yes,0,33.69887,-117.25071,2,34,Offer C,Yes,23.09,Yes,Yes,Fiber Optic,52.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.05,3480.0,0.0,20,785.06,4285.06
Female,64,Yes,0,34.001617,-118.222274,7,69,No Offer,Yes,39.88,Yes,Yes,Cable,17.0,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,64.15,4254.1,0.0,40,2751.72,7045.82
Female,58,Yes,2,36.464635,-119.094348,9,71,Offer A,Yes,27.26,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.75,6849.4,0.0,0,1935.46,8784.86
Male,51,No,0,36.319181,-117.593053,0,54,Offer B,No,0.0,No Phone Service,Yes,DSL,7.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,46.2,2431.95,0.0,0,0.0,2431.95
Male,61,Yes,0,34.245289,-117.642503,1,53,No Offer,No,0.0,No Phone Service,Yes,DSL,13.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,0.0,0,0.0,3184.25
Male,61,Yes,1,37.80707,-122.297401,4,66,No Offer,Yes,7.83,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.0,1374.2,0.0,0,516.78,1890.98
Male,21,No,0,33.657433,-117.04254,0,12,No Offer,Yes,18.52,Yes,Yes,DSL,53.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0.0,0,222.24,1049.29
Female,41,No,0,40.171312,-121.120605,0,1,Offer E,Yes,10.19,No,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,10.19,81.29
Male,43,Yes,1,38.542532,-121.378826,9,40,No Offer,Yes,27.95,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,25.25,1006.9,44.51,0,1118.0,2080.39
Male,76,Yes,0,37.540582,-122.509594,2,35,No Offer,Yes,4.16,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,81.6,2815.25,0.0,0,145.6,2960.85
Female,23,Yes,0,36.78979,-119.929894,7,15,No Offer,Yes,34.63,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.55,295.95,0.0,0,519.45,815.4
Female,60,Yes,0,35.666886,-119.186717,6,53,Offer B,Yes,11.35,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Withdrawal,19.85,1039.45,14.67,0,601.55,1626.33
Female,56,Yes,0,36.822715,-119.761826,1,6,No Offer,Yes,23.35,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,512.25,0.0,0,140.1,652.35
Female,38,Yes,0,36.52588,-121.396719,3,23,No Offer,Yes,31.39,No,Yes,DSL,29.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,1689.45,0.0,0,721.97,2411.42
Female,42,Yes,0,33.323705,-116.626907,1,43,No Offer,Yes,38.53,No,Yes,DSL,27.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.8,3460.3,24.9,0,1656.79,5092.19
Female,53,Yes,0,41.082472,-121.195215,1,42,No Offer,Yes,34.02,No,Yes,Fiber Optic,18.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,77.95,3384.0,0.0,0,1428.84,4812.84
Male,76,No,2,38.311609,-121.554034,0,38,No Offer,Yes,45.13,Yes,Yes,Fiber Optic,27.0,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,80.45,3162.65,0.0,0,1714.94,4877.59
Female,46,No,0,40.267158,-123.805913,0,23,Offer D,Yes,18.12,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,2341.55,0.0,0,416.76,2758.31
Male,33,Yes,3,33.141265,-116.967221,8,17,Offer D,Yes,45.24,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,25.15,412.6,0.0,0,769.08,1181.68
Female,43,No,0,34.167465,-118.165327,0,18,Offer D,Yes,11.36,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,1345.75,0.0,0,204.48,1550.23
Male,62,No,0,34.146957,-118.432138,0,30,No Offer,Yes,31.97,Yes,Yes,Fiber Optic,2.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.9,2723.15,0.0,0,959.1,3682.25
Male,29,Yes,1,34.146635,-118.139225,9,72,Offer A,Yes,27.16,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,20.3,1401.15,0.0,0,1955.52,3356.67
Male,58,Yes,0,37.84771,-120.486589,1,66,No Offer,Yes,42.85,Yes,Yes,DSL,21.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,5538.35,0.0,0,2828.1,8366.45
Male,24,Yes,0,34.145695,-117.95982,4,7,Offer E,Yes,36.14,No,Yes,DSL,85.0,Yes,No,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,49.75,331.3,0.0,0,252.98,584.28
Male,46,No,0,34.827662,-118.999073,0,59,No Offer,Yes,9.7,No,Yes,DSL,6.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61.35,3645.5,0.0,0,572.3,4217.8
Female,25,Yes,2,39.245911,-123.77214,6,72,No Offer,Yes,22.05,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,20.1,1326.25,0.0,0,1587.6,2913.85
Male,27,No,0,33.867257,-118.330794,0,3,No Offer,Yes,34.49,Yes,Yes,Fiber Optic,52.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,75.0,209.1,0.0,0,103.47,312.57
